,date,passport,Immigration,Travel Visa,Refugee,Conflict,War,Violence,Crisis,Militia,Genocide,Armed Forces,Civilian,Currency,Lottery,Economy,Bureau de change,Wage,Protest,Government,country,Coup dՎtat
782,2016-03-01,56,28,57.0,29.0,69,53,55,54,14.0,55.0,33.0,43.0,33,43.0,57,16.0,69,4,26,US,16.0
783,2016-04-01,49,26,60.0,27.0,73,58,53,56,12.0,60.0,35.0,42.0,34,43.0,59,17.0,83,5,25,US,14.0
784,2016-05-01,50,23,60.0,24.0,65,80,47,51,12.0,49.0,66.0,43.0,33,54.0,52,16.0,68,4,24,US,26.0
785,2016-06-01,50,24,61.0,25.0,39,39,48,40,16.0,25.0,32.0,42.0,37,50.0,39,25.0,63,3,17,US,13.0
786,2016-07-01,48,19,55.0,19.0,32,33,43,37,13.0,21.0,30.0,38.0,33,56.0,35,23.0,62,13,15,US,0.0
787,2016-08-01,46,21,53.0,42.0,41,35,33,33,11.0,16.0,30.0,34.0,28,47.0,36,40.0,57,3,20,US,23.0
788,2016-09-01,41,25,49.0,26.0,66,42,42,39,14.0,21.0,32.0,35.0,29,43.0,56,20.0,57,10,28,US,17.0
789,2016-10-01,41,25,51.0,27.0,71,46,54,44,17.0,24.0,30.0,35.0,30,45.0,53,26.0,60,6,27,US,14.0
790,2016-11-01,45,47,53.0,34.0,69,43,55,45,18.0,29.0,48.0,36.0,35,46.0,56,15.0,69,25,27,US,15.0
791,2016-12-01,42,23,55.0,26.0,62,41,39,40,12.0,34.0,41.0,36.0,30,44.0,48,23.0,65,5,24,US,14.0
792,2017-01-01,59,53,78.0,71.0,63,42,43,40,11.0,29.0,35.0,39.0,31,47.0,49,20.0,83,20,28,US,68.0
793,2017-02-01,60,77,78.0,65.0,72,42,44,43,13.0,36.0,31.0,40.0,30,47.0,57,35.0,63,12,28,US,32.0
794,2017-03-01,62,38,100.0,30.0,67,43,44,43,11.0,40.0,33.0,43.0,32,44.0,54,33.0,63,5,26,US,23.0
795,2017-04-01,56,29,73.0,28.0,64,55,45,51,10.0,61.0,33.0,42.0,32,46.0,53,19.0,65,5,25,US,19.0
796,2017-05-01,57,28,70.0,23.0,64,50,40,51,10.0,44.0,55.0,37.0,33,48.0,54,27.0,70,5,24,US,0.0
797,2017-06-01,60,22,72.0,21.0,38,33,36,37,9.0,19.0,31.0,32.0,33,53.0,36,27.0,75,4,17,US,9.0
798,2017-07-01,54,20,64.0,16.0,32,38,31,31,8.0,17.0,30.0,35.0,31,53.0,33,38.0,71,3,16,US,8.0
799,2017-08-01,48,25,61.0,16.0,41,37,46,35,12.0,21.0,30.0,34.0,32,68.0,38,37.0,61,10,19,US,15.0
800,2017-09-01,40,26,56.0,19.0,64,37,37,39,11.0,26.0,30.0,33.0,31,46.0,50,29.0,56,11,27,US,0.0
801,2017-10-01,42,26,59.0,23.0,72,42,55,50,16.0,27.0,31.0,35.0,30,47.0,54,32.0,59,8,27,US,28.0
802,2017-11-01,43,22,57.0,21.0,67,45,46,52,12.0,29.0,39.0,40.0,31,46.0,50,22.0,59,5,25,US,32.0
803,2017-12-01,47,21,57.0,17.0,63,41,35,47,9.0,25.0,43.0,35.0,37,56.0,47,14.0,61,4,25,US,46.0
804,2018-01-01,62,37,68.0,20.0,55,38,41,41,9.0,26.0,29.0,39.0,37,56.0,53,9.0,89,4,63,US,14.0
805,2018-02-01,59,34,63.0,20.0,64,43,62,56,19.0,32.0,29.0,45.0,34,49.0,59,14.0,67,5,35,US,11.0
806,2018-03-01,61,26,69.0,21.0,61,52,61,50,18.0,34.0,31.0,42.0,33,57.0,52,20.0,66,6,26,US,23.0
807,2018-04-01,55,28,63.0,22.0,70,100,55,55,12.0,50.0,33.0,38.0,33,52.0,57,13.0,69,5,24,US,33.0
808,2018-05-01,53,26,65.0,20.0,63,85,45,49,9.0,46.0,51.0,38.0,34,53.0,59,21.0,68,5,23,US,19.0
809,2018-06-01,56,57,70.0,26.0,37,39,37,42,7.0,21.0,29.0,31.0,32,51.0,41,14.0,75,5,16,US,16.0
810,2018-07-01,55,27,68.0,18.0,32,36,35,34,7.0,16.0,28.0,32.0,31,58.0,40,15.0,74,4,16,US,8.0
811,2018-08-01,51,24,64.0,16.0,42,38,38,35,8.0,18.0,27.0,36.0,33,53.0,44,37.0,66,4,19,US,0.0
812,2018-09-01,43,24,62.0,17.0,67,35,40,42,10.0,19.0,27.0,36.0,31,54.0,59,16.0,62,5,28,US,32.0
813,2018-10-01,44,29,58.0,25.0,73,37,53,42,13.0,29.0,29.0,33.0,31,86.0,61,22.0,69,4,28,US,21.0
814,2018-11-01,44,28,55.0,27.0,63,38,49,43,12.0,27.0,37.0,37.0,29,49.0,54,18.0,65,4,26,US,23.0
815,2018-12-01,46,23,54.0,21.0,55,39,45,44,9.0,26.0,42.0,34.0,28,55.0,48,18.0,65,3,44,US,0.0
816,2019-01-01,63,28,67.0,18.0,54,39,40,43,9.0,27.0,30.0,39.0,31,55.0,54,23.0,92,3,99,US,32.0
817,2019-02-01,59,27,61.0,21.0,61,40,43,48,9.0,34.0,30.0,41.0,31,52.0,60,29.0,72,3,34,US,31.0
818,2019-03-01,62,24,79.0,20.0,63,43,41,48,9.0,41.0,29.0,40.0,31,62.0,56,23.0,64,3,26,US,34.0
819,2019-04-01,56,26,63.0,23.0,64,49,45,53,12.0,52.0,30.0,36.0,31,55.0,58,15.0,70,4,26,US,20.0
820,2019-05-01,57,25,63.0,19.0,60,48,39,52,8.0,45.0,59.0,40.0,32,61.0,57,22.0,71,4,24,US,25.0
821,2019-06-01,63,29,71.0,19.0,40,30,33,43,9.0,21.0,29.0,34.0,32,58.0,42,14.0,70,4,17,US,25.0
822,2019-07-01,57,28,65.0,15.0,32,25,31,35,7.0,16.0,26.0,31.0,30,52.0,37,22.0,86,4,16,US,0.0
823,2019-08-01,53,22,60.0,14.0,41,27,41,36,10.0,16.0,26.0,31.0,31,54.0,46,38.0,64,7,20,US,0.0
824,2019-09-01,46,24,61.0,19.0,64,32,42,41,12.0,18.0,26.0,32.0,31,50.0,59,27.0,60,6,28,US,14.0
825,2019-10-01,44,25,56.0,19.0,69,36,48,48,12.0,31.0,29.0,34.0,30,50.0,55,23.0,62,7,26,US,35.0
826,2019-11-01,43,21,54.0,19.0,58,34,43,47,10.0,28.0,37.0,31.0,26,50.0,51,26.0,61,6,24,US,29.0
827,2019-12-01,45,19,54.0,17.0,49,33,37,73,16.0,27.0,32.0,34.0,28,56.0,48,27.0,65,4,22,US,27.0
828,2020-01-01,62,20,64.0,17.0,59,51,36,57,15.0,24.0,36.0,37.0,29,54.0,53,30.0,88,4,25,US,42.0
829,2020-02-01,59,24,62.0,19.0,63,36,43,48,10.0,28.0,29.0,40.0,29,53.0,61,26.0,67,4,25,US,32.0
830,2020-03-01,35,18,42.0,15.0,54,38,36,74,10.0,25.0,22.0,38.0,28,47.0,69,26.0,51,3,46,US,18.0
831,2020-04-01,23,23,22.0,15.0,65,44,38,71,12.0,34.0,24.0,41.0,25,42.0,76,0.0,45,10,38,US,40.0
832,2020-05-01,28,16,27.0,14.0,61,42,45,64,17.0,29.0,40.0,36.0,26,47.0,55,19.0,47,46,26,US,33.0
833,2020-06-01,36,18,41.0,13.0,42,34,60,57,20.0,23.0,26.0,42.0,23,48.0,36,22.0,56,100,19,US,0.0
834,2020-07-01,36,18,38.0,11.0,34,28,40,40,36.0,20.0,23.0,35.0,25,48.0,34,25.0,57,14,19,US,7.0
835,2020-08-01,36,18,34.0,11.0,43,29,42,36,20.0,20.0,22.0,34.0,22,46.0,38,19.0,54,12,21,US,21.0
836,2020-09-01,36,19,37.0,16.0,90,38,43,39,20.0,23.0,23.0,34.0,23,43.0,59,8.0,57,10,34,US,36.0
837,2020-10-01,36,20,36.0,14.0,74,38,45,39,32.0,24.0,25.0,33.0,22,48.0,55,16.0,63,6,28,US,43.0
838,2020-11-01,31,17,33.0,13.0,56,54,41,37,17.0,21.0,28.0,33.0,22,48.0,41,16.0,60,6,24,US,28.0
839,2020-12-01,37,14,35.0,11.0,49,45,31,34,16.0,18.0,34.0,33.0,23,54.0,35,21.0,53,4,25,US,26.0
840,2021-01-01,44,22,39.0,12.0,47,41,45,35,23.0,23.0,32.0,34.0,25,78.0,38,18.0,100,18,26,US,35.0
841,2021-02-01,48,23,39.0,13.0,57,43,36,41,11.0,25.0,24.0,40.0,29,48.0,41,21.0,88,4,23,US,42.0
842,2021-03-01,60,22,48.0,13.0,55,38,40,64,12.0,25.0,26.0,36.0,25,51.0,42,27.0,69,4,22,US,0.0
843,2021-04-01,62,19,53.0,14.0,55,37,40,46,10.0,44.0,36.0,36.0,27,51.0,44,22.0,61,5,21,US,24.0
844,2021-05-01,59,17,63.0,14.0,77,37,36,44,8.0,33.0,51.0,33.0,27,57.0,40,18.0,69,5,20,US,7.0
845,2021-06-01,67,16,68.0,11.0,36,30,31,34,7.0,20.0,28.0,32.0,24,55.0,31,18.0,63,3,17,US,14.0
846,2021-07-01,70,15,71.0,14.0,30,34,31,34,10.0,18.0,25.0,31.0,23,50.0,29,24.0,60,3,15,US,0.0
847,2021-08-01,56,16,62.0,21.0,34,29,28,37,8.0,17.0,23.0,35.0,22,52.0,29,16.0,57,4,18,US,10.0
848,2021-09-01,48,21,60.0,19.0,52,29,34,42,9.0,18.0,23.0,38.0,25,56.0,40,25.0,55,5,29,US,0.0
849,2021-10-01,48,20,62.0,15.0,53,29,42,39,9.0,20.0,24.0,32.0,30,54.0,41,18.0,56,4,25,US,16.0
850,2021-11-01,48,20,69.0,15.0,51,28,41,40,11.0,22.0,29.0,33.0,27,51.0,38,15.0,56,4,22,US,0.0
851,2021-12-01,46,16,57.0,14.0,42,30,34,37,8.0,19.0,35.0,34.0,24,56.0,36,17.0,52,3,19,US,9.0
852,2022-01-01,60,16,70.0,15.0,54,38,34,40,9.0,22.0,27.0,35.0,26,50.0,44,16.0,73,3,27,US,11.0
853,2022-02-01,71,18,84.0,19.0,100,61,41,55,10.0,44.0,38.0,50.0,32,45.0,59,20.0,66,8,29,US,22.0
854,2022-03-01,75,19,90.0,36.0,89,61,45,55,11.0,42.0,36.0,53.0,37,44.0,68,13.0,74,4,28,US,39.0
855,2022-04-01,68,22,83.0,28.0,93,53,52,58,11.0,67.0,34.0,43.0,34,45.0,71,16.0,69,5,31,US,15.0
856,2022-05-01,67,20,89.0,25.0,84,51,59,55,12.0,43.0,54.0,41.0,33,43.0,64,17.0,70,8,28,US,8.0
857,2022-06-01,71,16,89.0,16.0,49,35,48,45,14.0,22.0,30.0,35.0,31,47.0,51,6.0,72,7,20,US,0.0
858,2022-07-01,70,16,79.0,13.0,38,33,40,39,10.0,15.0,25.0,37.0,31,70.0,39,26.0,65,4,19,US,29.0
859,2022-08-01,68,17,81.0,14.0,51,32,37,40,9.0,17.0,26.0,35.0,31,48.0,45,11.0,64,2,25,US,13.0
860,2022-09-01,58,20,76.0,18.0,82,37,41,48,11.0,21.0,28.0,41.0,33,46.0,63,10.0,64,3,31,US,53.0
861,2022-10-01,56,19,71.0,19.0,91,41,49,48,12.0,21.0,28.0,35.0,33,50.0,63,17.0,60,4,31,US,42.0
862,2022-11-01,55,19,66.0,19.0,75,60,45,48,11.0,24.0,40.0,35.0,31,64.0,59,19.0,59,4,28,US,32.0
863,2022-12-01,58,19,67.0,20.0,64,47,40,62,9.0,22.0,37.0,35.0,30,47.0,49,13.0,54,3,26,US,42.0
864,2005-01-01,0,0,,0.0,0,30,0,0,,100.0,,,65,0.0,0,,83,0,71,UY,
865,2005-02-01,0,0,,0.0,0,43,0,47,,0.0,,,56,65.0,0,,0,100,0,UY,
866,2005-03-01,61,0,,54.0,0,0,0,25,,0.0,,,0,0.0,0,,0,0,0,UY,
867,2005-04-01,0,0,,0.0,0,85,0,21,,66.0,,,0,0.0,0,,0,0,0,UY,
868,2005-05-01,100,0,,0.0,0,92,0,0,,0.0,,,0,0.0,0,,0,0,32,UY,
869,2005-06-01,33,0,,0.0,100,59,0,70,,0.0,,,0,0.0,0,,0,0,0,UY,
870,2005-07-01,0,0,,30.0,46,70,0,15,,0.0,,,0,33.0,0,,0,0,0,UY,
871,2005-08-01,80,0,,34.0,0,79,0,36,,0.0,,,0,0.0,77,,0,0,63,UY,
872,2005-09-01,28,0,,0.0,42,56,33,34,,0.0,,,31,0.0,48,,48,0,84,UY,
873,2005-10-01,27,0,,38.0,0,28,0,29,,0.0,,,0,44.0,0,,0,17,0,UY,
874,2005-11-01,0,0,,0.0,28,34,0,28,,0.0,,,85,0.0,0,,100,0,0,UY,
875,2005-12-01,0,0,,25.0,0,49,0,20,,0.0,,,0,0.0,0,,95,25,0,UY,
876,2006-01-01,28,0,,0.0,0,48,0,0,,0.0,,,62,100.0,0,,74,0,0,UY,
877,2006-02-01,45,0,,39.0,0,15,0,0,,0.0,,,37,0.0,0,,59,0,0,UY,
878,2006-03-01,0,100,,0.0,25,35,0,12,,0.0,,,0,0.0,0,,0,15,0,UY,
879,2006-04-01,0,0,,0.0,31,46,0,34,,0.0,,,100,0.0,0,,0,0,0,UY,
880,2006-05-01,22,0,,0.0,0,95,0,48,,0.0,,,47,0.0,0,,0,18,35,UY,
881,2006-06-01,21,0,,0.0,20,25,100,36,,0.0,,,0,0.0,0,,0,0,0,UY,
882,2006-07-01,0,0,,0.0,0,77,35,27,,0.0,,,0,0.0,53,,0,0,20,UY,
883,2006-08-01,0,40,,0.0,0,66,0,26,,29.0,,,0,0.0,0,,0,19,19,UY,
884,2006-09-01,38,0,,0.0,17,42,27,20,,23.0,,,35,0.0,0,,73,0,0,UY,
885,2006-10-01,0,0,,0.0,0,43,0,23,,0.0,,,61,0.0,0,,0,0,23,UY,
886,2006-11-01,0,46,,0.0,59,27,21,50,,0.0,,,25,0.0,0,,42,0,0,UY,
887,2006-12-01,21,42,,100.0,0,66,0,18,,0.0,,,35,0.0,0,,29,23,36,UY,
888,2007-01-01,0,0,,0.0,0,23,0,0,,0.0,,,82,0.0,0,,48,0,0,UY,
889,2007-02-01,56,0,,0.0,0,65,0,20,,0.0,,,36,0.0,100,,0,0,0,UY,
890,2007-03-01,0,0,,0.0,0,69,0,10,,0.0,,,42,0.0,25,,0,0,0,UY,
891,2007-04-01,0,0,,0.0,25,66,0,23,,0.0,,,54,0.0,0,,0,0,0,UY,
892,2007-05-01,0,0,,23.0,0,65,29,10,,0.0,,,17,0.0,0,,0,0,0,UY,
893,2007-06-01,0,0,,0.0,14,38,0,24,,0.0,,,34,30.0,0,,0,10,0,UY,
894,2007-07-01,0,0,,12.0,0,53,0,18,,0.0,,,21,0.0,0,,0,0,23,UY,
895,2007-08-01,27,0,,0.0,41,44,0,9,,0.0,,,14,0.0,0,,0,0,21,UY,
896,2007-09-01,12,0,,0.0,0,46,14,20,,0.0,,,0,0.0,0,,0,0,0,UY,
897,2007-10-01,38,0,,0.0,0,34,11,28,,0.0,,,26,10.0,0,,0,0,18,UY,
898,2007-11-01,19,0,,0.0,13,44,0,10,,0.0,,,18,0.0,0,,0,0,0,UY,
899,2007-12-01,0,0,,0.0,10,58,0,17,,0.0,,,41,0.0,0,,0,7,14,UY,
900,2008-01-01,0,0,,0.0,24,69,0,21,,0.0,,,25,16.0,0,,0,0,31,UY,
901,2008-02-01,12,54,,10.0,0,48,0,23,,0.0,,,0,0.0,0,,24,14,13,UY,
902,2008-03-01,42,0,,0.0,12,58,0,21,,0.0,,,28,0.0,0,,0,0,0,UY,
903,2008-04-01,0,0,,0.0,0,37,0,37,,0.0,,,0,0.0,0,,0,17,100,UY,
904,2008-05-01,0,0,,0.0,31,55,0,32,,61.0,,,75,0.0,35,,0,0,0,UY,
905,2008-06-01,0,67,,0.0,20,34,0,15,,0.0,,,0,0.0,31,,28,11,0,UY,
906,2008-07-01,20,0,,26.0,0,39,18,35,,72.0,,,0,0.0,0,,0,0,66,UY,
907,2008-08-01,0,0,,0.0,0,48,0,31,,0.0,,,0,0.0,47,,0,0,16,UY,
908,2008-09-01,0,0,,0.0,0,38,0,62,,0.0,,,0,0.0,32,,0,11,0,UY,
909,2008-10-01,13,25,,0.0,0,40,26,100,,0.0,,,0,11.0,36,,0,0,0,UY,
910,2008-11-01,0,0,,0.0,0,47,0,57,,55.0,,,27,0.0,0,,40,0,16,UY,
911,2008-12-01,0,0,,0.0,0,41,0,34,,0.0,,,0,14.0,0,,0,0,0,UY,
912,2009-01-01,48,0,,0.0,0,38,49,30,,0.0,,,0,16.0,0,,46,0,0,UY,
913,2009-02-01,0,0,,0.0,0,48,0,24,,0.0,,,27,0.0,45,,0,0,0,UY,
914,2009-03-01,0,24,,0.0,0,54,0,46,,0.0,,,25,0.0,0,,0,0,11,UY,
915,2009-04-01,10,0,,0.0,0,41,0,46,,0.0,,,17,19.0,0,,0,0,0,UY,
916,2009-05-01,11,0,,0.0,21,30,0,28,,0.0,,,0,0.0,0,,16,12,0,UY,
917,2009-06-01,0,0,,0.0,0,31,0,14,,0.0,,,27,16.0,0,,0,0,0,UY,
918,2009-07-01,12,0,,0.0,0,44,0,33,,0.0,,,13,0.0,0,,0,7,0,UY,
919,2009-08-01,0,0,,0.0,0,28,0,49,,13.0,,,12,0.0,17,,0,0,0,UY,
920,2009-09-01,8,54,,0.0,0,29,21,26,,0.0,,,12,0.0,0,,0,0,0,UY,
921,2009-10-01,0,19,,0.0,0,24,0,37,,0.0,,,11,0.0,20,,17,0,0,UY,
922,2009-11-01,0,0,,20.0,26,27,0,25,,0.0,,,23,0.0,26,,0,0,0,UY,
923,2009-12-01,8,49,,0.0,12,44,0,13,,0.0,,,22,38.0,0,,0,8,19,UY,
924,2010-01-01,0,0,,0.0,0,44,0,12,,0.0,,,0,0.0,0,,29,0,12,UY,
925,2010-02-01,20,0,,0.0,14,51,15,0,,0.0,,,39,12.0,0,,0,7,0,UY,
926,2010-03-01,0,19,,8.0,18,29,0,14,,18.0,,,23,0.0,0,,41,10,0,UY,
927,2010-04-01,0,0,,0.0,0,36,27,31,,0.0,,,0,0.0,0,,0,0,17,UY,
928,2010-05-01,0,0,,0.0,16,44,0,23,,0.0,,,0,0.0,0,,0,0,24,UY,
929,2010-06-01,0,0,,27.0,0,40,0,40,,0.0,,,0,0.0,37,,0,0,0,UY,
930,2010-07-01,0,36,,12.0,0,13,0,25,,0.0,,,15,33.0,0,,0,0,0,UY,
931,2010-08-01,10,0,,0.0,11,46,0,25,,0.0,,,0,0.0,0,,0,0,0,UY,
932,2010-09-01,0,39,,8.0,0,33,18,24,,0.0,,,0,0.0,0,,0,0,0,UY,
933,2010-10-01,0,0,,0.0,0,25,0,22,,21.0,,,31,0.0,21,,18,0,0,UY,
934,2010-11-01,0,0,,7.0,9,36,0,20,,0.0,,,30,16.0,22,,25,0,0,UY,
935,2010-12-01,0,0,,0.0,0,57,0,16,,0.0,,,44,0.0,0,,24,20,0,UY,
936,2011-01-01,8,11,,0.0,0,60,0,9,,0.0,,,23,0.0,0,,0,0,0,UY,
937,2011-02-01,0,0,,0.0,9,53,14,21,,0.0,,,16,0.0,14,,0,0,0,UY,
938,2011-03-01,3,13,,3.0,8,42,0,24,,7.0,,,6,0.0,0,,8,0,6,UY,
939,2011-04-01,4,0,,0.0,0,60,0,28,,4.0,,,16,0.0,0,,0,2,0,UY,
940,2011-05-01,5,6,,0.0,0,45,6,29,,0.0,,,14,0.0,0,,11,0,3,UY,
941,2011-06-01,2,0,,0.0,7,50,0,26,,0.0,,,9,0.0,5,,10,0,0,UY,
942,2011-07-01,5,0,,0.0,0,47,0,32,,0.0,,,8,0.0,8,,0,0,0,UY,
943,2011-08-01,4,0,,0.0,7,46,0,43,,0.0,,,10,2.0,6,,0,0,0,UY,
944,2011-09-01,4,6,,0.0,3,49,7,30,,0.0,,,14,0.0,12,,0,2,4,UY,
945,2011-10-01,0,4,,3.0,9,50,0,26,,0.0,,,17,4.0,7,,7,3,0,UY,
946,2011-11-01,0,6,,4.0,7,47,0,27,,0.0,,,9,2.0,0,,0,0,0,UY,
947,2011-12-01,0,0,,0.0,7,53,0,18,,0.0,,,15,2.0,11,,0,0,9,UY,
948,2012-01-01,2,9,,0.0,9,62,3,13,,0.0,,,15,5.0,0,,0,0,0,UY,
949,2012-02-01,5,4,,3.0,5,53,8,12,,0.0,,,18,0.0,0,,8,0,4,UY,
950,2012-03-01,4,0,,0.0,0,50,5,19,,0.0,,,8,2.0,0,,0,0,2,UY,
951,2012-04-01,3,0,,0.0,0,49,0,24,,0.0,,,7,3.0,5,,0,2,3,UY,
952,2012-05-01,0,0,,0.0,9,48,0,27,,5.0,,,9,0.0,7,,3,0,0,UY,
953,2012-06-01,0,4,,0.0,3,50,0,31,,0.0,,,7,0.0,17,,0,0,4,UY,
954,2012-07-01,0,9,,0.0,3,47,3,25,,0.0,,,6,0.0,3,,0,1,0,UY,
955,2012-08-01,0,5,,0.0,7,43,0,28,,0.0,,,10,19.0,6,,0,2,4,UY,
956,2012-09-01,0,0,,2.0,6,48,0,27,,0.0,,,12,9.0,6,,0,0,0,UY,
957,2012-10-01,2,8,,7.0,4,41,3,31,,0.0,,,8,0.0,5,,0,0,2,UY,
958,2012-11-01,0,8,,0.0,2,47,0,23,,0.0,,,8,0.0,0,,3,0,4,UY,
959,2012-12-01,4,0,,0.0,3,50,0,11,,0.0,,,10,3.0,6,,0,0,0,UY,
960,2013-01-01,9,4,,0.0,6,54,3,9,,0.0,,,18,4.0,7,,0,0,0,UY,
961,2013-02-01,4,0,,2.0,5,55,4,12,,0.0,,,3,0.0,6,,0,0,0,UY,
962,2013-03-01,4,3,,0.0,0,58,6,15,,4.0,,,16,5.0,13,,4,0,3,UY,
963,2013-04-01,0,0,,5.0,5,52,0,21,,0.0,,,4,0.0,6,,6,0,3,UY,
964,2013-05-01,0,0,,0.0,5,41,3,20,,2.0,,,10,2.0,0,,3,0,5,UY,
965,2013-06-01,0,3,,3.0,0,51,3,24,,0.0,,,0,0.0,0,,0,0,0,UY,
966,2013-07-01,2,0,,0.0,5,49,6,16,,0.0,,,5,2.0,4,,3,0,2,UY,
967,2013-08-01,4,3,,0.0,8,44,0,24,,0.0,,,9,0.0,0,,0,0,5,UY,
968,2013-09-01,2,3,,0.0,4,57,6,19,,0.0,,,8,0.0,4,,0,0,0,UY,
969,2013-10-01,6,10,,0.0,8,40,3,21,,2.0,,,12,0.0,6,,5,0,4,UY,
970,2013-11-01,2,9,,0.0,7,35,0,20,,0.0,,,9,1.0,5,,5,0,5,UY,
971,2013-12-01,2,0,,2.0,5,44,8,14,,0.0,,,8,2.0,6,,0,1,0,UY,
972,2014-01-01,3,4,,0.0,3,43,0,10,,0.0,,,8,0.0,0,,0,1,2,UY,
973,2014-02-01,0,5,,0.0,5,48,6,12,,0.0,,,10,0.0,13,,4,0,2,UY,
974,2014-03-01,2,4,,0.0,5,40,0,19,,4.0,,,9,0.0,0,,0,1,2,UY,
975,2014-04-01,5,0,,0.0,4,39,3,17,,0.0,,,10,2.0,0,,6,1,3,UY,
976,2014-05-01,1,5,,0.0,1,34,2,23,,0.0,,,5,3.0,5,,0,0,4,UY,
977,2014-06-01,3,3,,2.0,3,32,0,22,,3.0,,,10,2.0,4,,0,0,4,UY,
978,2014-07-01,4,3,,0.0,2,36,3,21,,0.0,,,8,2.0,0,,4,2,3,UY,
979,2014-08-01,1,4,,0.0,2,35,3,20,,0.0,,,12,0.0,8,,0,0,0,UY,
980,2014-09-01,3,7,,0.0,0,37,0,18,,0.0,,,13,5.0,3,,2,0,0,UY,
981,2014-10-01,0,0,,0.0,4,36,0,24,,5.0,,,0,5.0,0,,4,0,2,UY,
982,2014-11-01,5,4,,2.0,1,35,0,17,,0.0,,,13,3.0,0,,2,0,3,UY,
983,2014-12-01,7,7,,0.0,0,47,3,16,,8.0,,,13,2.0,4,,0,0,0,UY,
984,2015-01-01,6,0,,0.0,2,45,3,7,,0.0,,,9,4.0,3,,0,0,2,UY,
985,2015-02-01,4,5,,0.0,5,43,0,10,,0.0,,,8,0.0,3,,0,2,0,UY,
986,2015-03-01,6,5,,0.0,3,39,0,14,,3.0,,,14,1.0,3,,0,1,0,UY,
987,2015-04-01,7,4,,0.0,3,37,0,21,,5.0,,,9,1.0,6,,0,0,1,UY,
988,2015-05-01,3,3,,0.0,0,34,2,21,,0.0,,,11,2.0,13,,0,1,1,UY,
989,2015-06-01,4,2,,0.0,0,36,3,17,,2.0,,,10,2.0,5,,2,1,4,UY,
990,2015-07-01,1,0,,0.0,4,36,5,26,,0.0,,,7,0.0,4,,0,0,0,UY,
991,2015-08-01,5,2,,0.0,6,37,0,23,,0.0,,,11,0.0,3,,6,1,1,UY,
992,2015-09-01,4,5,,1.0,7,34,0,22,,0.0,,,9,0.0,6,,0,0,5,UY,
993,2015-10-01,7,5,,0.0,0,34,0,23,,0.0,,,7,2.0,3,,2,0,4,UY,
994,2015-11-01,0,5,,0.0,2,38,0,22,,3.0,,,9,0.0,5,,5,0,0,UY,
995,2015-12-01,4,0,,0.0,2,41,0,12,,3.0,,,13,1.0,0,,4,0,0,UY,
996,2016-01-01,5,0,,0.0,0,40,0,12,,0.0,,,11,4.0,6,,0,4,2,UY,
997,2016-02-01,6,0,,0.0,3,35,0,12,,3.0,,,9,0.0,2,,3,0,4,UY,
998,2016-03-01,6,7,,0.0,6,43,1,14,,2.0,,,9,2.0,4,,0,1,2,UY,
999,2016-04-01,7,10,,0.0,3,46,3,20,,0.0,,,9,1.0,6,,0,1,0,UY,
1000,2016-05-01,5,5,,0.0,4,64,2,22,,1.0,,,8,4.0,6,,4,1,2,UY,
1001,2016-06-01,3,0,,0.0,0,45,3,20,,2.0,,,8,0.0,3,,0,1,3,UY,
1002,2016-07-01,3,4,,0.0,3,43,0,19,,0.0,,,10,0.0,4,,0,0,1,UY,
1003,2016-08-01,3,0,,0.0,3,35,0,21,,2.0,,,9,0.0,9,,5,1,2,UY,
1004,2016-09-01,1,8,,0.0,1,33,0,21,,0.0,,,11,1.0,7,,0,0,2,UY,
1005,2016-10-01,0,0,,0.0,4,31,4,27,,2.0,,,7,3.0,6,,0,0,0,UY,
1006,2016-11-01,3,7,,0.0,2,33,0,20,,0.0,,,12,2.0,6,,5,1,2,UY,
1007,2016-12-01,5,2,,0.0,0,36,4,12,,4.0,,,7,0.0,6,,0,0,4,UY,
1008,2017-01-01,5,7,,0.0,6,36,3,11,,0.0,,,10,3.0,7,,3,0,1,UY,
1009,2017-02-01,9,5,,0.0,0,33,3,9,,0.0,,,11,0.0,15,,7,0,4,UY,
1010,2017-03-01,8,3,,0.0,6,28,4,12,,2.0,,,11,2.0,3,,5,1,1,UY,
1011,2017-04-01,3,3,,0.0,2,33,2,15,,0.0,,,14,0.0,0,,0,0,5,UY,
1012,2017-05-01,4,4,,0.0,2,34,2,23,,5.0,,,10,5.0,7,,0,0,4,UY,
1013,2017-06-01,0,3,,1.0,2,29,0,19,,0.0,,,7,0.0,6,,0,0,7,UY,
1014,2017-07-01,3,0,,0.0,1,32,0,20,,0.0,,,8,1.0,6,,0,1,6,UY,
1015,2017-08-01,1,0,,0.0,3,32,3,19,,2.0,,,10,0.0,0,,0,1,0,UY,
1016,2017-09-01,0,9,,0.0,4,26,2,19,,0.0,,,7,2.0,8,,0,0,6,UY,
1017,2017-10-01,2,7,,0.0,5,30,2,22,,0.0,,,7,0.0,4,,3,1,3,UY,
1018,2017-11-01,2,0,,0.0,2,30,0,18,,0.0,,,7,4.0,4,,2,0,2,UY,
1019,2017-12-01,2,0,,0.0,2,29,2,12,,0.0,,,9,2.0,7,,0,1,2,UY,
1020,2018-01-01,2,3,,0.0,3,26,3,9,,0.0,,,9,1.0,8,,3,0,8,UY,
1021,2018-02-01,2,4,,0.0,3,27,0,9,,0.0,,,12,4.0,0,,3,0,4,UY,
